"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","WIRELESSWIRED","TOT","100HAB","A","2020",99.515,
"CHL","WIRELESSWIRED","TOT","100HAB","A","2021",108.051,
"CHL","WIRELESSWIRED","TOT","100HAB","A","2022",107.033,
"EST","WIRELESSWIRED","TOT","100HAB","A","2010",17.459,
"EST","WIRELESSWIRED","TOT","100HAB","A","2011",42.308,
"EST","WIRELESSWIRED","TOT","100HAB","A","2012",73.339,
"EST","WIRELESSWIRED","TOT","100HAB","A","2013",90.67,
"EST","WIRELESSWIRED","TOT","100HAB","A","2014",114.154,
"EST","WIRELESSWIRED","TOT","100HAB","A","2015",110.093,
"EST","WIRELESSWIRED","TOT","100HAB","A","2016",122.185,
"EST","WIRELESSWIRED","TOT","100HAB","A","2017",132.678,
"EST","WIRELESSWIRED","TOT","100HAB","A","2018",148.807,
"EST","WIRELESSWIRED","TOT","100HAB","A","2019",174.91,
"EST","WIRELESSWIRED","TOT","100HAB","A","2020",175.756,
"EST","WIRELESSWIRED","TOT","100HAB","A","2021",192.317,
"EST","WIRELESSWIRED","TOT","100HAB","A","2022",204.119,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2010",70.947,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2011",70.526,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2012",69.584,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2013",68.515,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2014",68.004,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2015",68.172,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2016",68.896,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2017",71.185,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2018",99.983,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2019",129.266,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2020",133.246,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2021",139.847,
"ISR","WIRELESSWIRED","TOT","100HAB","A","2022",144.051,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2010",24.192,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2011",29.019,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2012",35.34,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2013",37.906,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2014",44.292,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2015",47.849,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2016",62.195,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2017",70.507,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2018",77.89,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2019",83.654,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2020",86.811,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2021",91.283,
"SVN","WIRELESSWIRED","TOT","100HAB","A","2022",96.522,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2010",42.925,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2011",54.12,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2012",59.049,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2013",70.365,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2014",79.897,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2015",88.81,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2016",97.008,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2017",102.554,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2018",109.993,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2019",114.805,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2020",118.463,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2021",124.652,
"OECD","WIRELESSWIRED","TOT","100HAB","A","2022",127.878,
"COL","WIRELESSWIRED","TOT","100HAB","A","2010",27.681,
"COL","WIRELESSWIRED","TOT","100HAB","A","2011",37.973,
"COL","WIRELESSWIRED","TOT","100HAB","A","2012",14.575,
"COL","WIRELESSWIRED","TOT","100HAB","A","2013",24.309,
"COL","WIRELESSWIRED","TOT","100HAB","A","2014",39.258,
"COL","WIRELESSWIRED","TOT","100HAB","A","2015",44.712,
"COL","WIRELESSWIRED","TOT","100HAB","A","2016",49.742,
"COL","WIRELESSWIRED","TOT","100HAB","A","2017",51.626,
"COL","WIRELESSWIRED","TOT","100HAB","A","2018",54.567,
"COL","WIRELESSWIRED","TOT","100HAB","A","2019",61.117,
"COL","WIRELESSWIRED","TOT","100HAB","A","2020",63.854,
"COL","WIRELESSWIRED","TOT","100HAB","A","2021",73.62,
"COL","WIRELESSWIRED","TOT","100HAB","A","2022",78.251,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2010",36.365,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2011",40.921,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2012",54.462,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2013",74.297,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2014",73.429,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2015",80.08,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2016",95.378,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2017",100.887,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2018",112.28,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2019",113.122,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2020",119.252,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2021",117.292,
"LVA","WIRELESSWIRED","TOT","100HAB","A","2022",117.822,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2011",34.411,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2012",49.208,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2013",64.796,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2014",72.061,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2015",76.623,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2016",83.989,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2017",82.927,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2018",98.544,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2019",107.788,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2020",114.158,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2021",121.513,
"LTU","WIRELESSWIRED","TOT","100HAB","A","2022",127.709,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2010",13.333,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2011",34.621,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2012",57.417,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2013",75.226,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2014",79.583,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2015",86.019,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2016",88.709,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2017",96.768,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2018",101.568,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2019",91.969,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2020",92.721,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2021",95.038,
"CRI","WIRELESSWIRED","TOT","100HAB","A","2022",95.915,
